delivery_no,customer_name,invoice_date_raw,customer_order_no,instruction_no,product_name,spec,color,qty,unit,unit_price,amount,remark,source_sheet
XC2400903,莆田市星联鞋业有限公司,2024-09-03 00:00:00,4510142468,1100130792,"180GK209网布54""",,粉红15-1512TPG,5.0,码,5.9,29.5,,星昌.星联帐单
XC2400903,莆田市星联鞋业有限公司,2024-09-03 00:00:00,,,小缸费,,粉红15-1512TPG,1.0,个,200.0,200.0,,星昌.星联帐单
XC2401006,莆田市星联鞋业有限公司,2024-10-07 00:00:00,4510150893,2X002220,"180G天鹅绒54""",,白色,26.0,码,5.0,130.0,,星昌.星联帐单
XC2401028,莆田市星联鞋业有限公司,2024-10-30 00:00:00,4510158985,2X002014,"180G K209网布55""",,FAGGIO山褐色,26.0,码,5.9,153.4,,星昌.星联帐单
XC2401030,莆田市星联鞋业有限公司,2024-10-30 00:00:00,4510156172,2X002270,"180G佳积布58""",,黑色,57.0,码,3.9,222.3,,星昌.星联帐单
XC2401104,莆田市星联鞋业有限公司,2024-11-05 00:00:00,,,"180G  K209网布55""",,白色,27.0,码,5.9,159.3,,星昌.星联帐单
XC2401104,莆田市星联鞋业有限公司,2024-11-05 00:00:00,,,"180G  K209网布55""",,灰褐色14-4501TPG,25.0,码,5.9,147.5,,星昌.星联帐单
XC2401104,莆田市星联鞋业有限公司,2024-11-05 00:00:00,,,"180G  K209网布55""",,红木色18-1436TPG,8.0,码,5.9,47.2,,星昌.星联帐单
XC2401104,莆田市星联鞋业有限公司,2024-11-05 00:00:00,,,"180G  K209网布55""",,暖橙色13-1030TPG,12.0,码,5.9,70.8,,星昌.星联帐单
XC2401104,莆田市星联鞋业有限公司,2024-11-05 00:00:00,,,"180G  K209网布55""",,鹅卵色14-1112TPG,5.0,码,5.9,29.5,,星昌.星联帐单
XC2401104,莆田市星联鞋业有限公司,2024-11-05 00:00:00,,,"230GK209网布57""",,白色,3.0,码,7.6,22.8,,星昌.星联帐单
XC2401104,莆田市星联鞋业有限公司,2024-11-05 00:00:00,,,"180G  K209网布55""",,草绿色18-0622TPG,5.0,码,5.9,29.5,,星昌.星联帐单
XC2401108,莆田市星联鞋业有限公司,2024-11-09 00:00:00,4510157194,2X002279,"10安帆布54""",,棕色,121.0,码,5.8,701.8,,星昌.星联帐单
XC2401110,莆田市星联鞋业有限公司,2024-11-10 00:00:00,4510157194,2X002279,"10安帆布54""",,棕色,21.0,码,5.8,121.8,,星昌.星联帐单
XC2401118,莆田市星联鞋业有限公司,2024-11-13 00:00:00,,,"210G单层网布54""",,卡其色,4.0,码,5.25,21.0,,星昌.星联帐单
XC2401118,莆田市星联鞋业有限公司,2024-11-13 00:00:00,,,"230GK208网布54""",,本白色,5.0,码,4.5,22.5,,星昌.星联帐单
XC2401119,莆田市星联鞋业有限公司,2024-11-15 00:00:00,,,180G丝光布,,白色,7.0,码,5.5,38.5,,星昌.星联帐单
XC2401121,莆田市星联鞋业有限公司,2024-11-15 00:00:00,,,"210G单层网布54""",,卡其色,4.0,码,5.25,21.0,,星昌.星联帐单
XC2401123,莆田市星联鞋业有限公司,2024-11-19 00:00:00,4510162472,1X001280BD,"丝光布54""",,碳灰色,9.0,码,5.5,49.5,,星昌.星联帐单
XC2401123,莆田市星联鞋业有限公司,2024-11-19 00:00:00,,,小缸费,,碳灰色,1.0,个,200.0,200.0,,星昌.星联帐单
XC2401129,莆田市星联鞋业有限公司,2024-11-25 00:00:00,4510162397,2X002399,"230G POLYPAG PII网布54""",,标准白,10.0,码,7.3,73.0,,星昌.星联帐单
XC2401204,莆田市星联鞋业有限公司,2024-12-10 00:00:00,4510162397,2X002385,"180G天鹅绒54""",,白色,39.0,码,5.0,195.0,,星昌.星联帐单
XC2401215,莆田市星联鞋业有限公司,2024-12-20 00:00:00,4510170602,2X002567M,"180G佳积布58""",,黑色,23.0,码,3.9,89.7,,星昌.星联帐单
XC2401219,莆田市星联鞋业有限公司,2024-12-26 00:00:00,4510171200,2X002597M,"8安帆布54""",,棕色,5.0,码,5.4,27.0,,星昌.星联帐单
XC2401221,莆田市星联鞋业有限公司,2024-12-30 00:00:00,,,"180G K209网布54""",,冠军蓝,5.0,码,5.9,29.5,,星昌.星联帐单
XC2501007,莆田市星联鞋业有限公司,2025-01-07 00:00:00,,,"130G 丝光布54""",,白色,35.0,码,4.0,140.0,,星昌.星联帐单
XC2501008,莆田市星联鞋业有限公司,2025-01-07 00:00:00,4510167616,1X001358M,"180G K209网布54""",,沙色13-0907TPG,11.0,码,5.9,64.9,,星昌.星联帐单
XC2501009,莆田市星联鞋业有限公司,2025-01-09 00:00:00,,,"130G 丝光布54""",,白色,141.0,码,4.0,564.0,,星昌.星联帐单
XC2501011,莆田市星联鞋业有限公司,2025-01-11 00:00:00,,,"220G 亚光四面弹54""",,蕾丝白色,2.0,码,14.5,29.0,,星昌.星联帐单
XC2501011,莆田市星联鞋业有限公司,2025-01-11 00:00:00,,,"220G 亚光四面弹54""",,黑色,5.0,码,14.5,72.5,,星昌.星联帐单
XC250201,莆田市星联鞋业有限公司,2025-02-09 00:00:00,,,"130G 丝光布54""",,白色,60.0,码,4.0,240.0,,星昌.星联帐单
XC250201,莆田市星联鞋业有限公司,2025-02-09 00:00:00,,,"180G K209网布54""",,冠军蓝,5.0,码,5.9,29.5,,星昌.星联帐单
XC250202,莆田市星联鞋业有限公司,2025-02-11 00:00:00,4510177958,2X002536BD,"350G K418格子布55""",,黑色,5.0,码,13.0,65.0,,星昌.星联帐单
XC250212,莆田市星联鞋业有限公司,2025-02-22 00:00:00,,1X001373,300G提花天鹅绒54”,,天青蓝,3.0,码,10.0,30.0,,星昌.星联帐单
XC250212,莆田市星联鞋业有限公司,2025-02-22 00:00:00,,1X001374,300G提花天鹅绒54”,,风仙紫,8.0,码,10.0,80.0,,星昌.星联帐单
XC250312,莆田市星联鞋业有限公司,2025-03-11 00:00:00,,,"300G YS2975三层网54""",,佳宝蓝色,60.0,码,11.5,690.0,,星昌.星联帐单
XC2504003,莆田市星联鞋业有限公司,2025-04-03 00:00:00,,,"150G佳积布54""",,黑色,60.0,码,3.6,216.0,,星昌.星联帐单
XC2504004,莆田市星联鞋业有限公司,2025-04-03 00:00:00,4510186910,,"130G 丝光布54""",,白色,26.0,码,4.0,104.0,,星昌.星联帐单
XC2504004,莆田市星联鞋业有限公司,2025-04-03 00:00:00,,,"360-380G 空气层54""",,白色,47.0,码,12.0,564.0,,星昌.星联帐单
XC2504005,莆田市星联鞋业有限公司,2025-04-05 00:00:00,,,"棕色10安帆布54""",,棕色,43.0,Y,5.8,249.4,,星昌.星联帐单
XC2504006,莆田市星联鞋业有限公司,2025-04-06 00:00:00,,,"140G佳积布58""",,白色,162.0,Y,3.6,583.2,,星昌.星联帐单
XC2504007,莆田市星联鞋业有限公司,2025-04-07 00:00:00,,,"180G K209网布54""",,城堡灰18-0201TPG,5.0,码,5.9,29.5,,星昌.星联帐单
XC2504009,莆田市星联鞋业有限公司,2025-04-09 00:00:00,,,"180G K209网布54""",,城堡灰18-0201TPG,2.0,码,5.9,11.8,,星昌.星联帐单
XC2504024,莆田市星联鞋业有限公司,2025-04-25 00:00:00,,,"180GK209网布54""",,黑牡蛎色,5.0,码,5.9,29.5,,星昌.星联帐单
XC2504024,莆田市星联鞋业有限公司,2025-04-25 00:00:00,,,"180GK209网布55""",,灰褐色14-4501TPG,47.0,码,5.9,277.3,,星昌.星联帐单
XC2504024,莆田市星联鞋业有限公司,2025-04-25 00:00:00,,,"180GK209网布55""",,黑色,19.0,码,5.9,112.1,,星昌.星联帐单
XC2504024,莆田市星联鞋业有限公司,2025-04-25 00:00:00,,,"180GK209网布55""",,白色,15.0,码,5.9,88.5,,星昌.星联帐单
XC2505001,莆田市星联鞋业有限公司,2025-05-04 00:00:00,,,"230G K209网布54""",,南极灰色,2.0,码,7.6,15.2,,星昌.星联帐单
XC2505004,莆田市星联鞋业有限公司,2025-05-07 00:00:00,,,"130G  丝光布54""",,白色,54.0,码,4.0,216.0,,星昌.星联帐单
XC2505005,莆田市星联鞋业有限公司,2025-05-09 00:00:00,,,"230G K209网布54""",,米白色,2.0,码,7.6,15.2,,星昌.星联帐单
XC2505007,莆田市星联鞋业有限公司,2025-05-15 00:00:00,,,"8安帆布54""",,棕色,20.0,码,5.4,108.0,,星昌.星联帐单
XC2505011,莆田市星联鞋业有限公司,2025-05-17 00:00:00,,,"230G K208网布54""",,黑色,3.0,码,4.5,13.5,,星昌.星联帐单
XC2505017,莆田市星联鞋业有限公司,2025-05-26 00:00:00,,,"10安帆布54""",,棕色,150.0,码,5.8,870.0,,星昌.星联帐单
XC2505017,莆田市星联鞋业有限公司,2025-05-26 00:00:00,,,小缸费,,棕色,1.0,个,200.0,200.0,,星昌.星联帐单
XC2507002,莆田市星联鞋业有限公司,2025-07-04 00:00:00,,,"250G 莱卡布54""",,深蓝色,13.0,码,12.0,156.0,,星昌.星联帐单
XC2507011,莆田市星联鞋业有限公司,2025-07-10 00:00:00,,,"250G 莱卡布54""",,深蓝色,20.0,码,13.0,260.0,,星昌.星联帐单
XC2507011,莆田市星联鞋业有限公司,2025-07-10 00:00:00,,,小缸费,,深蓝色,1.0,个,300.0,300.0,,星昌.星联帐单
XC2507027,莆田市星联鞋业有限公司,2025-07-22 00:00:00,4510207903,2X003040,"180G 白色K209网布54""",,白色,82.0,码,5.9,483.8,,星昌.星联帐单
XC2507027,莆田市星联鞋业有限公司,2025-07-22 00:00:00,4510208701,1X001522M,"180G 白色K209网布54""",,白色,61.0,码,5.9,359.9,,星昌.星联帐单
XC2507035,莆田市星联鞋业有限公司,2025-07-31 00:00:00,4510211105,2X003131,"380G光亮白色YS5736网布54""",,光亮白色,29.0,码,16.0,464.0,,星昌.星联帐单
XC2508016,莆田市星联鞋业有限公司,2025-08-12 00:00:00,,,"350G K418 格子布(柄亿）（新欧标环保）55""",,黑色,15.0,码,13.0,195.0,,星昌.星联帐单
XC2508022,莆田市星联鞋业有限公司,2025-08-16 00:00:00,,,"180G  K209网布54""",,白色,33.0,码,5.9,194.7,,星昌.星联帐单
XC2508022,莆田市星联鞋业有限公司,2025-08-16 00:00:00,,,"180G  K209网布55""",,棕色,10.0,码,5.9,59.0,,星昌.星联帐单
XC2508022,莆田市星联鞋业有限公司,2025-08-16 00:00:00,,,"180G  K209网布55""",,中花灰色,1.0,码,5.9,5.9,,星昌.星联帐单
XC2508022,莆田市星联鞋业有限公司,2025-08-16 00:00:00,,,"180G K209网布55""",,黑色,47.0,码,5.9,277.3,,星昌.星联帐单
XC2508022,莆田市星联鞋业有限公司,2025-08-16 00:00:00,,,"180GK209网布57""",,灰褐色14-4501TPG,5.0,码,5.9,29.5,,星昌.星联帐单
XC2508022,莆田市星联鞋业有限公司,2025-08-16 00:00:00,,,"180GK209网布55""",,灰褐色14-4501TPG,36.0,码,5.9,212.4,,星昌.星联帐单
XC2509011,莆田市星联鞋业有限公司,2025-09-08 00:00:00,4510214829,1X001578M,"180G K209网布54""",,14-4112TPG天空蓝色,3.0,码,5.9,17.7,,星昌.星联帐单
XC2509011,莆田市星联鞋业有限公司,2025-09-08 00:00:00,4510217732,2X003179M,"220G 棕色鸡皮绒54""",,TAN棕色,2.0,码,15.0,30.0,,星昌.星联帐单
XC2509011,莆田市星联鞋业有限公司,2025-09-08 00:00:00,,,小缸费,,TAN棕色,1.0,个,300.0,300.0,,星昌.星联帐单
XC2510003,莆田市星联鞋业有限公司,2025-10-05 00:00:00,4510215315,1X001580M,"180G K209网布54""",,岩石灰色,3.0,码,5.9,17.7,,星昌.星联帐单
XC2510003,莆田市星联鞋业有限公司,2025-10-05 00:00:00,,,"120G 佳积布54""",,浅棕色,28.0,码,2.7,75.6,,星昌.星联帐单
XC2510029,莆田市星联鞋业有限公司,2025-10-26 00:00:00,4510228486,3X000175M,"230G K208网布54""",,米白色,80.0,码,4.5,360.0,,星昌.星联帐单
XC2511020,莆田市星联鞋业有限公司,2025-11-14 00:00:00,,,"棕色10安帆布54""",,棕色,50.0,Y,5.8,290.0,,星昌.星联帐单
XC2511023,莆田市星联鞋业有限公司,2025-11-24 00:00:00,,,"230G K209网布57""",,灰褐色14-4501TPG,17.0,码,7.6,129.2,,星昌.星联帐单
XC2511023,莆田市星联鞋业有限公司,2025-11-24 00:00:00,,,小缸费,,灰褐色14-4501TPG,1.0,个,200.0,200.0,,星昌.星联帐单
XC2511023,莆田市星联鞋业有限公司,2025-11-24 00:00:00,,,"200G莱卡布54""",,黑色,58.0,码,12.0,696.0,,星昌.星联帐单
XC2511023,莆田市星联鞋业有限公司,2025-11-24 00:00:00,,,"230G K209网布57""",,白色,23.0,码,7.6,174.8,,星昌.星联帐单
XC2511023,莆田市星联鞋业有限公司,2025-11-24 00:00:00,,,"180G佳积布54""",,白色,200.0,码,3.9,780.0,,星昌.星联帐单
XC2511027,莆田市星联鞋业有限公司,2025-11-30 00:00:00,4510239540,2X003441,"350G 拉毛四面弹54""",,墨青蓝色,120.0,码,15.0,1800.0,,星昌.星联帐单
XC2512002,莆田市星联鞋业有限公司,2025-12-03 00:00:00,4510239893,2X003367BD,"300G 白色提花天鹅绒54""",,白色,4.0,码,10.0,40.0,,星昌.星联帐单
XC2512004,莆田市星联鞋业有限公司,2025-12-06 00:00:00,,,"320G YSD137加厚内里布54""",,白色,48.0,码,8.0,384.0,,星昌.星联帐单
XC2512007,莆田市星联鞋业有限公司,2025-12-09 00:00:00,4510215774,3X000014M,"250G 佳积布54""",,白色,61.0,码,4.8,292.8,,星昌.星联帐单
XC2512009,莆田市星联鞋业有限公司,2025-12-10 00:00:00,,,"180G佳积布54""",,黑色,48.0,码,3.9,187.2,,星昌.星联帐单
XC2512009,莆田市星联鞋业有限公司,2025-12-10 00:00:00,,,"200G拉毛四面弹54""",,黑色,2.0,码,14.5,29.0,,星昌.星联帐单
XC2512009,莆田市星联鞋业有限公司,2025-12-10 00:00:00,,,"360G XF8001氨纶布54""",,黑色,2.0,码,15.0,30.0,,星昌.星联帐单
XC2512010,莆田市星联鞋业有限公司,2025-12-12 00:00:00,4510239540,2X003437,"350G 拉毛四面弹54""",,宝瓶蓝16-4530TPG,27.0,码,15.0,405.0,,星昌.星联帐单
XC2512010,莆田市星联鞋业有限公司,2025-12-12 00:00:00,,,小缸费,,宝瓶蓝16-4530TPG,1.0,个,300.0,300.0,,星昌.星联帐单
XC2512011,莆田市星联鞋业有限公司,2025-12-12 00:00:00,4510239540,2X003437,"350G 拉毛四面弹54""",,玛瑙黑色,143.0,码,15.0,2145.0,,星昌.星联帐单
XC2512011,莆田市星联鞋业有限公司,2025-12-12 00:00:00,,,小缸费,,玛瑙黑色,1.0,个,300.0,300.0,,星昌.星联帐单
XC2512011,莆田市星联鞋业有限公司,2025-12-12 00:00:00,4510239540,2X003439,"350G 拉毛四面弹54""",,光亮白色,111.0,码,15.0,1665.0,,星昌.星联帐单
XC2512011,莆田市星联鞋业有限公司,2025-12-12 00:00:00,,,小缸费,,光亮白色,1.0,个,300.0,300.0,,星昌.星联帐单
XC2512015,莆田市星联鞋业有限公司,2025-12-19 00:00:00,4510239540,2X003441,"350G  拉毛四面弹54""",,幽蓝,30.0,码,15.0,450.0,,星昌.星联帐单
XC2512015,莆田市星联鞋业有限公司,2025-12-19 00:00:00,,,小缸费,,幽蓝,1.0,个,300.0,300.0,,星昌.星联帐单
XC2512015,莆田市星联鞋业有限公司,2025-12-19 00:00:00,4510243488,3X000189M,"8安帆布54""",,棕色,76.0,码,5.4,410.4,,星昌.星联帐单
XC2512016,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510242079,,"210D牛津布54""",,白色,4.0,码,3.0,12.0,,星昌.星联帐单
XC2512016,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510244084,2X003459,"210D牛津布54""",,白色,18.0,码,3.0,54.0,,星昌.星联帐单
XC2512016,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510244226,3X000329M,"210D牛津布54""",,白色,20.0,码,3.0,60.0,,星昌.星联帐单
XC2512016,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510244288,2X003462M,"210D牛津布54""",,白色,11.0,码,3.0,33.0,,星昌.星联帐单
XC2512016,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510245147,3X000341M,"210D牛津布54""",,白色,12.0,码,3.0,36.0,,星昌.星联帐单
XC2512016,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510245147,2X003472,"210D牛津布54""",,白色,20.0,码,3.0,60.0,,星昌.星联帐单
XC2512016,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510245231,2X003462M,"210D牛津布54""",,白色,5.0,码,3.0,15.0,,星昌.星联帐单
XC2512016,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510245231,2X003472,"210D牛津布54""",,白色,6.0,码,3.0,18.0,,星昌.星联帐单
XC2512017,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510242079,,"210D牛津布54""",,黑色,7.0,码,3.0,21.0,,星昌.星联帐单
XC2512017,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510244084,3X000328M,"210D尼龙牛津布58""",,黑色,12.0,码,3.0,36.0,,星昌.星联帐单
XC2512017,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510244288,1X001783,"210D牛津布54""",,黑色,56.0,码,3.0,168.0,,星昌.星联帐单
XC2512017,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510245147,2X003471,"210D尼龙牛津布58""",,黑色,7.0,码,3.0,21.0,,星昌.星联帐单
XC2512017,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510245147,3X000350M,"210D牛津布54""",,黑色,12.0,码,3.0,36.0,,星昌.星联帐单
XC2512017,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510245231,3X000350M,"210D牛津布54""",,黑色,8.0,码,3.0,24.0,,星昌.星联帐单
XC2512017,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510245231,3X000350M,"210D牛津布54""",,黑色,10.0,码,3.0,30.0,,星昌.星联帐单
XC2512018,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510245027,2X003475,"180G佳积布58""",,黑色,37.0,码,3.9,144.3,,星昌.星联帐单
XC2512018,莆田市星联鞋业有限公司,2025-12-25 00:00:00,4510245027,3X000350M,"180G佳积布59""",,黑色,67.0,码,3.9,261.3,,星昌.星联帐单
XC2512019,莆田市星联鞋业有限公司,2025-12-29 00:00:00,4510245496,2X003484,"12安帆布54""",,棕色,260.0,码,12.8,3328.0,,星昌.星联帐单
XC2512019,莆田市星联鞋业有限公司,2025-12-29 00:00:00,4510246224,2X003494M,"12安帆布54""",,棕色,2.0,码,12.8,25.6,,星昌.星联帐单
XC2512019,莆田市星联鞋业有限公司,2025-12-29 00:00:00,,,小缸费,,棕色,1.0,个,200.0,200.0,,星昌.星联帐单
XC2512019,莆田市星联鞋业有限公司,2025-12-29 00:00:00,4510239540,2X003441,"350G  拉毛四面弹54""",,墨青蓝色,161.0,码,15.0,2415.0,,星昌.星联帐单
XC2512019,莆田市星联鞋业有限公司,2025-12-29 00:00:00,,,小缸费,,墨青蓝色,1.0,个,300.0,300.0,,星昌.星联帐单
XC2512019,莆田市星联鞋业有限公司,2025-12-29 00:00:00,4510246122,2X003489,"210D牛津布54""",,白色,22.0,码,3.0,66.0,,星昌.星联帐单
XC2512019,莆田市星联鞋业有限公司,2025-12-29 00:00:00,4510246243,1X001785,"180G佳积布54""",,黑色,586.0,码,3.9,2285.4,,星昌.星联帐单
XC2512020,莆田市星联鞋业有限公司,2025-12-29 00:00:00,4510246243,1X001786,"180G佳积布54""",,白色,563.0,码,3.9,2195.7,,星昌.星联帐单
XC2512020,莆田市星联鞋业有限公司,2025-12-29 00:00:00,4510246243,2X003488,"150G佳积布58""",,白色,8.0,码,3.6,28.8,,星昌.星联帐单
XC2512020,莆田市星联鞋业有限公司,2025-12-29 00:00:00,4510246243,2X003491M,"150G佳积布58""",,白色,7.0,码,3.6,25.2,,星昌.星联帐单
XC2512020,莆田市星联鞋业有限公司,2025-12-29 00:00:00,4510246376,3X000345M,"150G佳积布58""",,白色,15.0,码,3.6,54.0,,星昌.星联帐单
XC2512020,莆田市星联鞋业有限公司,2025-12-29 00:00:00,4510245027,3X000350M,"150G佳积布54""",,黑色,282.0,码,3.6,1015.2,,星昌.星联帐单
XC2512020,莆田市星联鞋业有限公司,2025-12-29 00:00:00,4510246243,2X003485,"150G佳积布58""",,黑色,26.0,码,3.6,93.6,,星昌.星联帐单
XC2512020,莆田市星联鞋业有限公司,2025-12-29 00:00:00,4510246243,2X003492M,"150G佳积布58""",,黑色,7.0,码,3.6,25.2,,星昌.星联帐单
XC2601001,莆田市星联鞋业有限公司,2026-01-03 00:00:00,4510245027,3X000353C,"230G BK网布54""",,TAN棕色,524.0,码,4.5,2358.0,,星昌.星联帐单
XC2601002,莆田市星联鞋业有限公司,2026-01-09 00:00:00,4510245027,3X000353C,"230G BK网布54""",,TAN棕色,25.0,码,4.5,112.5,,星昌.星联帐单
XC2601002,莆田市星联鞋业有限公司,2026-01-09 00:00:00,4510246829,2X003484,"12安帆布54""",,棕色,25.0,码,12.8,320.0,,星昌.星联帐单
XC2601002,莆田市星联鞋业有限公司,2026-01-09 00:00:00,,,小缸费,,棕色,1.0,个,200.0,200.0,,星昌.星联帐单
XC2601002,莆田市星联鞋业有限公司,2026-01-09 00:00:00,4510245611,2X003484,"220G 鸡皮绒54""",,浅棕色,260.0,码,15.0,3900.0,,星昌.星联帐单
XC2601002,莆田市星联鞋业有限公司,2026-01-09 00:00:00,4510248326,2X003499,"3U180G天鹅绒54""",,黑色,1158.0,码,5.0,5790.0,,星昌.星联帐单
XC2601002,莆田市星联鞋业有限公司,2026-01-09 00:00:00,4510248874,3X000368M,"320G YSD137加厚内里布54""",,白色,129.0,码,8.0,1032.0,,星昌.星联帐单
XC2601003,莆田市星联鞋业有限公司,2026-01-10 00:00:00,4510248836,3X000375M,"210D牛津布54""",,白色,2.0,码,3.0,6.0,,星昌.星联帐单
XC2601003,莆田市星联鞋业有限公司,2026-01-10 00:00:00,4510249237,2X003513,"210D牛津布54""",,白色,5.0,码,3.0,15.0,,星昌.星联帐单
XC2601003,莆田市星联鞋业有限公司,2026-01-10 00:00:00,4510249237,2X003516,"210D尼龙牛津布58""",,黑色,2.0,码,3.0,6.0,,星昌.星联帐单
XC2601003,莆田市星联鞋业有限公司,2026-01-10 00:00:00,4510248326,2X003499,"380G K666单层网布54""",,黑色,65.0,码,11.0,715.0,,星昌.星联帐单
XC2601003,莆田市星联鞋业有限公司,2026-01-10 00:00:00,4510248874,3X000375M,"180G K209网布54""",,白色,98.0,码,5.9,578.2,,星昌.星联帐单
XC2601004,莆田市星联鞋业有限公司,2026-01-11 00:00:00,4510249237,2X003505,"10安帆布54""",,棕色,551.0,码,5.8,3195.8,,星昌.星联帐单
XC2601004,莆田市星联鞋业有限公司,2026-01-11 00:00:00,4510249237,2X003506,"8安帆布54""",,棕色,66.0,码,5.4,356.4,,星昌.星联帐单
XC2601004,莆田市星联鞋业有限公司,2026-01-11 00:00:00,4510248326,2X003499,"380G K666单层网布54""",,黑色,697.0,码,11.0,7667.0,,星昌.星联帐单
XC2601004,莆田市星联鞋业有限公司,2026-01-11 00:00:00,4510249155,2X003508,"180G佳积布58""",,深灰,68.0,码,3.9,265.2,,星昌.星联帐单
XC2601005,莆田市星联鞋业有限公司,2026-01-12 00:00:00,4510246243,1X001786,"220G  TANGO SUEDE弹力超纤布54""",,08-BEIGE米色,561.0,码,15.0,8415.0,,星昌.星联帐单
XC2601006,莆田市星联鞋业有限公司,2026-01-13 00:00:00,4510249237,2X003510,"300G 提花天鹅绒54""",,白色,201.0,码,10.0,2010.0,,星昌.星联帐单
XC2601006,莆田市星联鞋业有限公司,2026-01-13 00:00:00,4510249429,3X000378M,"250G低弹平布54""",,白色11-0601TPG,11.0,码,5.6,61.6,,星昌.星联帐单
XC2601006,莆田市星联鞋业有限公司,2026-01-13 00:00:00,4510249429,3X000379M,"250G低弹平布54""",,黑色,1.0,码,5.6,5.6,,星昌.星联帐单
