supplier_name,receipt_date,product_code,product_name,received_qty,unit,related_external_order_no
双辉,10/7,WB12589,"230G 白色K208网布54""",445.652173913043,码,4510222056
华融/盛翔,9/26,WS001693,"380-400G白色YS2369方格三明治54""",372.5,码,4510222056
华融/盛翔,9/28,WS001694,"380-400G粉色YS2369方格三明治54""",116.5,码,4510222056
华融/盛翔,9/26,WS001695,"380-400G蓝色YS2369方格三明治54""",111.5,码,4510222056
荣翔,9/18,24MS02351,"黑色139-18-00 K106 230-250g 单层网布 54""",467.727272727273,Y,ALCPO2516863
三友,9/22,WB12252,"棕色10安帆布54""",574,码,4510222329
锦华/盛翔,11/8,WD002738,"350G K418 黑色格子布(柄亿）（新欧标环保）55""",365.714285714286,码,4510222329
鑫茂,10/17,23FB00625,"8安 壁虎绿13-0340 TN 帆布54""",259,Y,AHJPO2558601
鑫茂,10/21,23FB00929,"8安 古沙色（15-1314TPG）  帆布 54""",2802,Y,AHJPO2558601
鑫茂,10/22,23FB01008,"8安 雕褐色(14-1310 TPG) 帆布54""",842,Y,AHJPO2558601
鑫茂,10/17,23FB01268,"8安 黑夜藍(19-4023 TPG) 帆布54""",88,Y,AHJPO2558601
鑫茂,11/16,24FB00784,"8安 淺沙褐(14-1210 TPG) 帆布54""",287,Y,AHJPO2560101
鑫茂,10/19,24FB00784,"8安 淺沙褐(14-1210 TPG) 帆布54""",233,Y,AHJPO2558601
鑫茂,9/30,24FB01382,"8安 卡其灰(15-1216 TPG) 帆布54""",185,Y,AHJPO2558601
鑫茂,9/24,25FB00085,"8安 珍珠藍(14-4206 TPG) 帆布54""",98,Y,AHJPO2558601
联盛,9/26,16MS01315,"黑色 三明治网布 54""",65.2631578947368,Y,AHJPO2558602
盛玮/盛翔,10/14,23FB00316,"天鵝灰(12-0000 TPG) 毛巾布54""",407.6,Y,AHJPO2558602
盛玮,10/9,23FB00412,"米白(11-0701 TPG) 毛巾布54""",396.4,Y,AHJPO2558602
一坊,9/29,23MS01511,"深灰(18-0201 TPG) 三明治网布54""",79,Y,AHJPO2558602
联盛/金宏盛,9/27,23MS01569,"明亮白(11-0601 TPG) YS-0731 三明治网布 54""",338.421052631579,Y,AHJPO2558602
联盛,9/22,23MS02192,"白色 三明治网布 54""",154.210526315789,Y,AHJPO2558602
盛玮/大丰,9/30,24FB01002,"面包色(16-0924 TPG) 毛巾布54""",187.5,Y,AHJPO2558602
联盛/金宏盛,10/14,24MS01233,"米白(11-0701 TPG) YS-0731 三明治网布 54""",236.842105263158,Y,AHJPO2558602
联盛/盛翔,9/28,24MS02404,"卡其灰(15-1216 TPG) YS-0731 三明治网布 54""",135.789473684211,Y,AHJPO2558602
盛玮/大丰,10/3,25FB00097,"杏樹棕(16-1432 TPG) 毛巾布54""",120,Y,AHJPO2558602
荣翔,9/30,25FB00874,"蜜糖棕(17-1134 TPG)   120g 佳积布 54""",280.666666666667,Y,AHJPO2558602
荣翔,9/26,25IM00107,"烏賊褐(18-0928 TPG) 佳积布54"" 120g",113.333333333333,Y,AHJPO2558602
联盛/盛翔,9/30,25MS00201,"煙藍灰(14-4203 TPG) YS-0731 三明治网布 54""",92.8947368421053,Y,AHJPO2558602
双辉,10/10,24FB00715,"白色 180g 佳绩布 54"" 耐黄",970,Y,AHJPO2558549
联盛/大丰,9/25,25FB01333,"浅淡灰000-73-00 CL24140纹 三层网 54""",25.1219512195122,Y,AHJPO2558736
峰星,9/30,WD001865,"300G 白色天鹅绒54""",345.666666666667,码,4510222767
泉亿/盛翔,10/5,WS001696,380-400G雨灰色YS7601三层网（799K）上树脂54”,174.047619047619,码,4510222767
泉亿/盛翔,10/9,WS001697,380-400G白色YS7601三层网（799K）上树脂54”,152.380952380952,码,4510222767
双辉/大丰,9/28,25MS00066,"火山灰(19-3912 TPG) 220gK208/BK布 54""",282.608695652174,Y,AHJPO2558800
一坊,9/29,23MS01510,"黑夜藍(19-4023TPG) 三明治网布 54""",21,Y,AHJPO2558800
盛玮,9/29,23FB00412,"米白(11-0701 TPG) 毛巾布54""",972.8,Y,AHJPO2558800
联盛/盛翔,10/8,24MS00908,"霧氣藍(18-4215 TPG) YS-0731 三明治网布 54""",68.4210526315789,Y,AHJPO2558800
联盛/盛翔,9/27,24MS01214,"暖褐色(16-1318 TPG) YS-0731 三明治网布 54""",70.2631578947368,Y,AHJPO2558800
双辉/大丰,9/29,24MS01547,"暖褐色(16-1318 TPG) 220gK208/BK布 54""",229.166666666667,Y,AHJPO2558800
荣翔,9/24,25MS00209,"午夜藍(19-4110 TPG) 220gK208/BK布 54""",64.3478260869565,Y,AHJPO2558800
鑫茂,10/30,23FB00577,"8安 羊皮色(14-1122 TPG) 帆布54""",1070,Y,AHJPO2558798
鑫茂,10/17,24FB00465,"8安 天國藍(14-4210 TPG) 帆布54""",232,Y,AHJPO2558798
鑫茂,11/14,24FB00675,"8安 开心果(12-0110TPG) 帆布54""",114,Y,AHJPO2558798
四海,10/17,24FB00774,"8安 靛青(19-3929 TPG) 帆布54""",45,Y,AHJPO2558798
四海,9/30,24FB00786,"8安 銹紅(18-1447 TPG) 帆布54""",115,Y,AHJPO2558798
鑫茂,11/7,24FB00814,"8安 水绿色(13-6006TPG) 帆布54""",70,Y,AHJPO2558798
鑫茂,10/21,25FB00081,"8安 牡蠣灰(14-1107 TPG) 帆布54""",493,Y,AHJPO2558798
鑫茂,10/11,24FB00194,"8安 真實紅(19-1664 TPG) 帆布54""",101,Y,AHJPO2558798
四海,10/24,23FB00605,"8安 橙子橘(15-1247 TPG) 帆布54""",66,Y,AHJPO2558798
鑫茂/喷色,10/17,23FB01087,"8安 軟木褐(16-1422 TPG) 帆布54""",57,Y,AHJPO2558798
鑫茂,11/9,23FB01008,"8安 雕褐色(14-1310 TPG) 帆布54""",300,Y,AHJPO2558798
鑫茂,10/29,23FB00571,"8安 米白(11-0701 TPG) 帆布54""",57,Y,AHJPO2558798
鑫茂,9/27,24FB01065,"8安 蘋果綠(15-0543 TPG) 帆布54""",109,Y,AHJPO2558798
鑫茂,10/17,24FB00771,"8安 暖褐色(16-1318 TPG) 帆布54""",255,Y,AHJPO2558798
鑫茂,1/4,24FB00784,"8安 淺沙褐(14-1210 TPG) 帆布54""",586,Y,AHJPO2558798
广益,10/22,,LD2435飞织,5,双,
广益,10/22,,LD2435飞织,19,双,
广益,10/22,,LD2435飞织,82,双,
广益,10/22,,LD2435飞织,68,双,
广益,10/15,,LD2435飞织,40,双,
广益,10/15,,LD2435飞织,193,双,
广益,10/17,,LD2435飞织,59,双,
广益,10/19,,LD2435飞织,138,双,
广益,10/17,,LD2435飞织,31,双,
广益,10/19,,LD2435飞织,114,双,
广益,10/22,,LD2435飞织,107,双,
广益,10/22,,LD2435飞织,20,双,
广益,10/17,,LD2435飞织,34,双,
广益,10/22,,LD2435飞织,20,双,
广益,10/22,,LD2435飞织,16,双,
广益,10/19,,LD2435飞织,94,双,
广益,10/19,,LD2435飞织,79,双,
广益,10/15,,LD2435飞织,98,双,
广益,10/15,,LD2435飞织,99,双,
广益,10/17,,LD2435飞织,39,双,
广益,10/17,,LD2435飞织,140,双,
广益,10/15,,LD2435飞织,83,双,
广益,10/19,,LD2435飞织,112,双,
广益,10/22,,LD2435飞织,105,双,
广益,10/22,,LD2435飞织,12,双,
广益,10/17,,LD2435飞织,31,双,
广益,10/22,,LD2435飞织,17,双,
广益,10/22,,LD2435飞织,12,双,
广益,10/15,,LD2435飞织,38,双,
广益,10/15,,LD2435飞织,96,双,
广益,10/14,,LD2435飞织,217,双,
广益,10/22,,LD2435飞织,15,双,
广益,10/15,,LD2435飞织,220,双,
广益,10/15,,LD2435飞织,21,双,
广益,10/14,,LD2435飞织,66,双,
广益,10/22,,LD2435飞织,69,双,
广益,10/22,,LD2435飞织,2,双,
广益,10/22,,LD2435飞织,6,双,
广益,10/22,,LD2435飞织,22,双,
广益,10/17,,LD2435飞织,65,双,
广益,10/15,,LD2435飞织,55,双,
广益,10/15,,LD2435飞织,100,双,
广益,10/14,,LD2435飞织,147,双,
广益,10/17,,LD2435飞织,42,双,
广益,10/15,,LD2435飞织,124,双,
广益,10/15,,LD2435飞织,60,双,
广益,10/14,,LD2435飞织,178,双,
广益,10/22,,LD2435飞织,104,双,
广益,10/22,,LD2435飞织,20,双,
广益,10/17,,LD2435飞织,30,双,
广益,10/22,,LD2435飞织,10,双,
广益,10/22,,LD2435飞织,4,双,
广益,10/22,,LD2435飞织,21,双,
广益,10/17,,LD2435飞织,70,双,
广益,10/17,,LD2435飞织,40,双,
广益,10/22,,LD2435飞织,12,双,
广益,10/17,,LD2435飞织,40,双,
广益,10/22,,LD2435飞织,75,双,
广益,10/22,,LD2435飞织,26,双,
广益,10/22,,LD2435飞织,14,双,
广益,10/22,,LD2435飞织,5,双,
广益,10/22,,LD2435飞织,4,双,
广益,10/22,,LD2435飞织,46,双,
广益,10/22,,LD2435飞织,43,双,
广益,10/15,,LD2435飞织,56,双,
广益,10/15,,LD2435飞织,79,双,
广益,10/17,,LD2435飞织,20,双,
广益,10/15,,LD2435飞织,83,双,
广益,10/17,,LD2435飞织,57,双,
广益,10/14,,LD2435飞织,71,双,
广益,10/22,,LD2435飞织,57,双,
广益,10/22,,LD2435飞织,10,双,
广益,10/17,,LD2435飞织,24,双,
广益,10/22,,LD2435飞织,7,双,
广益,11/1,,LD2435飞织,7,双,
广益,11/1,,LD2435飞织,103,双,
广益,11/1,,LD2435飞织,35,双,
广益,11/1,,LD2435飞织,154,双,
广益,11/1,,LD2435飞织,271,双,
广益,11/1,,LD2435飞织,19,双,
广益,11/1,,LD2435飞织,309,双,
广益,11/1,,LD2435飞织,48,双,
广益,11/1,,LD2435飞织,162,双,
广益,11/1,,LD2435飞织,123,双,
广益,11/1,,LD2435飞织,7,双,
广益,11/1,,LD2435飞织,52,双,
广益,11/1,,LD2435飞织,14,双,
广益,10/19,,LD2435飞织,55,双,
广益,10/19,,LD2435飞织,70,双,
广益,10/19,,LD2435飞织,63,双,
广益,10/19,,LD2435飞织,13,双,
广益,10/19,,LD2435飞织,49,双,
广益,10/19,,LD2435飞织,14,双,
广益,10/19,,LD2435飞织,64,双,
广益,10/19,,LD2435飞织,74,双,
广益,10/19,,LD2435飞织,29,双,
广益,10/19,,LD2435飞织,51,双,
广益,10/19,,LD2435飞织,93,双,
广益,10/19,,LD2435飞织,81,双,
广益,10/19,,LD2435飞织,198,双,
广益,10/19,,LD2435飞织,48,双,
广益,10/19,,LD2435飞织,80,双,
广益,10/19,,LD2435飞织,67,双,
广益,10/19,,LD2435飞织,60,双,
广益,10/19,,LD2435飞织,120,双,
广益,10/19,,LD2435飞织,124,双,
广益,10/19,,LD2435飞织,62,双,
广益,10/19,,LD2435飞织,60,双,
广益,10/19,,LD2435飞织,60,双,
广益,10/19,,LD2435飞织,65,双,
联盛/金宏盛,9/27,,BR2018七彩三明治网布,1064.10256410256,Y,6747553
三友,10/10,WB16877,"棕色8安帆布54""",2227,码,4510223092
双辉,9/23,23IM00319,"白色 佳积布 54"" 180g",413,码,ALCPO2518186
港丰/盛翔,10/4,25MS00890,"白色109-98-01 YS16045 圆孔三明治网布 54""",83.6111111111111,Y,ALCPO2518211
港丰/盛翔,10/5,25MS00886,"灰绿062-31-04 YS16045 圆孔三明治网布 54""",172.105263157895,Y,ALCPO2518211
盛玮/盛翔,10/8,25MS00884,"黑色139-18-00 YES224 单层网布54""",213.571428571429,Y,ALCPO2518211
港丰/盛翔,10/5,25MS00881,"黑色139-18-00 YS16045 圆孔三明治网布 54""",318.421052631579,Y,ALCPO2518211
宏溢/盛翔,10/4,25FB00425,黑色139-18-00 YS640单层网230g 54“,239,Y,ALCPO2518211
盛玮/金宏盛,10/3,25FB00258,"粉色011-87-11 DJT-1834 单层网布 54""",349.545454545455,Y,ALCPO2518211
荣翔,9/25,25FB00250,"黑色 DJT-1834 单层网布 54""",1166.81818181818,Y,ALCPO2518211
盛玮,9/29,24MS02282,"白色109-98-01 K106/DJT 1834 FLECK TEX纹 单层网布54"" 耐黄",4589.54545454545,Y,ALCPO2518211
宏溢/盛翔,9/26,24MS02008,"黑色139-18-00 354纹 280-290g单层网 54""",349.655172413793,Y,ALCPO2518211
宏溢/盛翔,9/27,24MS02007,"白色109-98-01 354纹 280-290g单层网 54"" 耐黄",1364.64285714286,Y,ALCPO2518211
锦华/金宏盛,10/19,24MS02079,"冷灰色04 Cold Grey AC4N D027纹 250-260g 单层网布54""",389.615384615385,Y,AHJPO2559319
联盛/金宏盛,9/27,24MS02131,"白色109-98-01 XF8021纹 350g/Y三明治网布 54""",432.285714285714,Y,AHJPO2559319
盛玮,10/24,24MS02174,"黑色139-18-00 K208 240gBK网布 54""",834.166666666667,Y,AHJPO2559319
锦华/亨达力,10/17,24MS02296,"白色109-98-01 D027纹 250-260g单层网布 54""",1267.08333333333,Y,AHJPO2559319
华宇,10/9,25FB00230,"白色109-98-01 CL24154纹 430g三明治网布 54"" 耐黄",456.666666666667,Y,AHJPO2559319
锦华/盛翔,10/15,25FB00352,"红色012-41-36 DJ132 240gPOLYPAG单层网布 54""",328.260869565217,Y,AHJPO2559319
锦华/盛翔,10/12,25MS01351,"粉色011-87-11 DJ132 POLYPAG 240g 单层网布 54""",318.333333333333,Y,AHJPO2559319
双辉,9/27,WD001667,230G/Y 白色K208网布54″耐汗,532.916666666667,码,4510223325
中邦/金宏盛,10/8,WD004231,YS232311-1408TPG浅粉  猫舌布54″,276.4,码,4510223325
中邦/金宏盛,10/12,WD004232,YS232318-1660TPG红色  猫舌布54″,276.8,码,4510223325
双辉,10/10,25MS00850,"白色109-98-01 260g BK-Q01单层网布 54"" 耐黄",98.0769230769231,Y,ALCPO2518265
港丰/盛翔,10/5,25MS00897,"蓝色126-21-11 YS16045 圆孔三明治网布 54""",94.2105263157895,Y,ALCPO2518265
盛玮,9/25,25FB00153,"白色109-98-01 250g 佳积布54""",302.8,Y,ALCPO2518265
盛玮/盛翔,10/9,25FB00869,"激情粉160-61-28 YES224 单层网布 54""",77.7777777777778,Y,ALCPO2518265
宏溢/盛翔,9/23,,A2107-023网布白色,204.666666666667,Y,408069NT
友恒,9/30,WJ000571,"180G 粉色佳积布54""",35,码,4510223499
友恒,9/30,WJ000572,"180G 米白色佳积布54""",36.6666666666667,码,4510223499
双辉/大丰,10/4,WJ000575,"180G 花粉黄色佳积布54""",16,码,4510223499
盛玮,10/8,WJ000576,"250G 黑色佳积布58""",630.909090909091,码,4510223499
双辉/大丰,10/11,WK000307,"230G 粉色K208网布54""",10,码,4510223499
荣翔,10/3,WD003145,"230G 亮白色 CY-T3005平织布58""",1231.81818181818,码,4510223519
荣翔/盛翔,9/29,WD003147,"230G 黑色 CY-T3005平织布58""",1430.45454545455,码,4510223519
宏溢/盛翔,10/14,24MS02126,"海盐色Chalk 036-90-02 354纹280-290g 单层网 54"" 耐黄",1774.28571428571,Y,AHJPO2559778
荣翔,9/29,23MS02119,"黑色19-0303TPG 200g 小米通布54""",465.454545454545,Y,ALCPO2518368
盛玮,10/7,,120G 湖兰佳积布54'',1668.33333333333,Y,FE25034-35
盛玮,10/7,,120G桔色佳积布54'',1654.16666666667,Y,FE25036-37
宏溢/金宏盛,10/8,25MS00821,"土色 031-53-13 YH M 354纹 280-290g 单层网布 54""",271.428571428571,Y,AHJPO2560014
盛玮,10/5,25MS00822,"棕色 026-32-08 K106/DJT 1834 FLECK TEX纹 单层网布 54""",455,Y,AHJPO2560014
宏溢/盛翔,9/30,24MS02126,"海盐色Chalk 036-90-02 354纹 280-290g 单层网 54"" 耐黄",723.571428571428,Y,AHJPO2560014
盛玮,10/8,24MS02284,"海盐色Chalk 036-90-02 K106/DJT 1834 FLECK TEX纹 单层网布 54"" 耐黄",1535,Y,AHJPO2560014
盛玮,10/3,24MS02282,"白色109-98-01 K106/DJT 1834 FLECK TEX纹 单层网布 54"" 耐黄",1525,Y,AHJPO2560014
荣翔/盛翔,10/14,WD003147,"230G 黑色 CY-T3005平织布58""",348.181818181818,码,4510223529
鑫达盛,10/18,25FB01379,黑色 双面莱卡布 1.5m,24,Y,AHJPO2560127
大丰,10/4,25FB01384,浅灰色（16-4703 TPG) 110g 佳积布 1.5m,72.5,Y,AHJPO2560127
鑫达盛/大丰,10/10,25FB01385,浅灰色（16-4703 TPG) 双面莱卡布 1.5m,33,Y,AHJPO2560127
扣库/大丰,10/7,25FB01389,月球灰(17-1210 TPG) 110g 佳积布 1.5m,93.8461538461538,Y,AHJPO2560127
鑫达盛/大丰,10/14,25FB01391,月球灰(17-1210 TPG) 双面莱卡布 1.5m,71.4583333333333,Y,AHJPO2560127
鑫达盛,10/5,25FB01394,白色 双面莱卡布 1.5m,65.9615384615385,Y,AHJPO2560127
鑫达盛/大丰,10/11,25FB01395,霧氣灰(15-4703 TPG) 双面莱卡布 1.5m,79.5652173913043,Y,AHJPO2560127
扣库/大丰,10/7,25FB01396,霧氣灰(15-4703 TPG) 110g 佳积布 1.5m,142.307692307692,Y,AHJPO2560127
华宇/盛翔,10/17,25MS00891,火山灰(19-3912 TPG) QS-14736 三明治网布 1.4m,22.1153846153846,Y,AHJPO2560127
华宇/盛翔,11/6,25MS01534,尖塔灰(17-1500 TPG) QS-14736 三明治网布 1.4m,17.5,Y,AHJPO2560127
华宇/盛翔,10/17,25MS01541,銀幣灰(14-4501 TPG) QS-14736 三明治网布 1.4m,41.3461538461538,Y,AHJPO2560127
华宇/盛翔,10/17,25MS01543,午夜藍(19-4110 TPG) QS-14736 三明治网布 1.4m,40.1923076923077,Y,AHJPO2560127
华宇/盛翔,10/17,25MS01544,葵蜜色(11-4300 TPG) QS-14736 三明治网布 1.4m,40.3846153846154,Y,AHJPO2560127
友恒,9/30,25FB01407,米色 180G佳积布 54“,115.555555555556,Y,AHJPO2560084
锦华/涵晨,10/7,,"K387单层网布 加硬  54""",1062.4,Y,404115L
双辉,10/21,25FB00359,"黑色139-18-00 260g BK-Q01单层网布 54""",114.615384615385,Y,ALCPO2518802
双辉,10/10,24FB01297,"黑色139-18-00 250g 组织布54""",98,Y,ALCPO2518802
双辉,9/29,WD001667,230G/Y 白色K208网布54″耐汗,541.666666666667,码,4510224268
中邦,10/3,WD003743,"YS2323米白色猫舌布54""",604,码,4510224268
星南,10/12,WD004306,"13-4201TPG浅灰D02网布54""",122.8,码,4510224437
荣翔/大丰,10/8,WD004307,"14-4202灰色D02单层网布54""",260,码,4510224437
荣翔/大丰,10/10,WD004312,"深灰色D02网布54""",99.2,码,4510224437
荣翔,10/11,WD004314,"白色11-0601TPG D02单层网布54""",523.461538461538,码,4510224437
鸿顺,10/12,WD004315,"黑色D02单层网布54""",271.2,码,4510224437
荣翔/大丰,10/9,WK000313,"12-0540TPG米黄280G K208网布54""",181.071428571429,码,4510224437
荣翔/金宏盛,10/14,WK000314,"12-4305TPG浅白280G K208网布54""",236.428571428571,码,4510224437
昌鹏,10/8,19FB00141,"黑色 丝光布 180克 54""",147.222222222222,Y,AHJPO2561495
昌鹏,10/15,19FB00141,"黑色 丝光布 180克 54""",146.111111111111,Y,AHJPO2561495
昌鹏,10/15,19FB00716,"白色 180g 丝光布 54""",290.555555555556,Y,AHJPO2561495
盛玮,10/5,20IM01015,"黑色 BK 网布 54"" 200g",1405.5,Y,AHJPO2561495
盛玮,10/9,24IM00270,"白色109-98-01 佳积布 54"" 220g",276.8,Y,AHJPO2561495
宏溢/盛翔,10/4,24MS02008,"黑色139-18-00 354纹 280-290g 单层网 54""",703.448275862069,Y,AHJPO2561495
客富/金宏盛,10/14,24MS02080,"白色109-98-01 YSK2360纹 400g 双心三层网 59""",255.5,Y,AHJPO2561495
宏溢/金宏盛,10/8,24MS02103,"黑色139-18-00 镂空圆孔YS0391纹 310-320g 单层网布 54""",220.30303030303,Y,AHJPO2561495
客富/涵晨,10/17,24MS02104,"黑色139-18-00 YSK2360纹 400g 双心三层网 59""",398.5,Y,AHJPO2561495
客富/金宏盛,10/16,24MS02109,"胜利蓝Vector Navy 126-21-11 YSK2360纹 400g 双心三层网 59""",198.5,Y,AHJPO2561495
宏溢/金宏盛,10/10,24MS02114,"胜利蓝Vector Navy 126-21-11 镂空圆孔YS0391纹 310-320g 单层网布 54""",299.090909090909,Y,AHJPO2561495
宏溢/盛翔,10/17,24MS02126,"海盐色Chalk 036-90-02 354纹 280-290g 单层网 54"" 耐黄",2105.26315789474,Y,AHJPO2561495
联盛,10/9,24MS02131,"白色109-98-01 XF8021纹 350g/Y 三明治网布 54""",42.5714285714286,Y,AHJPO2561495
联盛,10/15,24MS02131,"白色109-98-01 XF8021纹 350g/Y 三明治网布 54""",97.4285714285714,Y,AHJPO2561495
锦华/盛翔,10/12,24MS02277,"浅淡灰Grey 1 000-73-00 D027纹 250-260g 单层网布 54""",391.153846153846,Y,AHJPO2561495
盛玮,10/9,24MS02282,"白色109-98-01 K106/DJT 1834 FLECK TEX纹 单层网布 54"" 耐黄",576.818181818182,Y,AHJPO2561495
客富/金宏盛,10/14,24MS02327,"莓粉色Berry chill 152-55-11 YSK2360纹 400g 双心三层网 59""",165.75,Y,AHJPO2561495
宏溢/金宏盛,10/14,24MS02329,"莓粉色Berry chill 152-55-11 镂空圆孔YS0391纹 310-320g 单层网布 54""",210.606060606061,Y,AHJPO2561495
峰星,10/9,25FB00231,"白色109-98-01 DJ132 240g POLYPAG单层网布 54"" 耐黄",99.1304347826087,Y,AHJPO2561495
锦华/亨达力,10/17,25FB00231,"白色109-98-01 DJ132 240g POLYPAG单层网布 54"" 耐黄",481.25,Y,AHJPO2561495
荣翔,10/9,25FB00250,"黑色 DJT-1834 单层网布 54""",642.5,Y,AHJPO2561495
盛玮,10/12,25FB00250,"黑色 DJT-1834 单层网布 54""",463.181818181818,Y,AHJPO2561495
华宇,10/11,25FB00358,"黑色139-18-00 CL24154纹 430g 三明治网布 54""",400.222222222222,Y,AHJPO2561495
宏溢/金宏盛,10/10,25FB00439,"海军绿056-35-06 YH M 354纹 280-290g 单层网 54""",271.071428571429,Y,AHJPO2561495
宏溢/盛翔,10/8,25FB00441,"海军蓝ADWU YH M 354纹 280-290g 单层网布 54""",272.142857142857,Y,AHJPO2561495
盛玮,10/16,25FB00442,"海军蓝ADWU DJT1834纹 单层网布 54""",509,Y,AHJPO2561495
宏溢/金宏盛,10/11,25FB00443,"雾蓝106-55-05 YH M 354纹 280-290g 单层网布 54""",262.142857142857,Y,AHJPO2561495
宏溢/金宏盛,10/10,25FB00444,"雾蓝106-55-05 DJT1834纹 单层网布 54""",350.909090909091,Y,AHJPO2561495
宏溢/金宏盛,10/10,25FB00445,"灰色ADHE YH M 354纹 单层网布 54""",242.5,Y,AHJPO2561495
盛玮,10/17,25FB00446,"灰色ADHE DJT1834纹 单层网布 54""",458.636363636364,Y,AHJPO2561495
荣翔/金宏盛,10/8,25FB00653,"灰色 028-56-06 150平方克 经编佳积布 46""",561.111111111111,Y,AHJPO2561495
盛玮,10/15,25FB00880,"梅粉155-45-20 200g BK网布 54""",500.5,Y,AHJPO2561495
宏溢/盛翔,10/11,25FB00892,"黑色 139-18-00 YS571 530g 单层网布 54""",144.905660377358,Y,AHJPO2561495
华融,10/9,25FB00894,"黑色 139-18-00 YS5908纹 230g 三明治网布 54""",63.421052631579,Y,AHJPO2561495
锦华/盛翔,10/12,25FB01238,"逃离灰039-65-02 DJ132/有光K184 240g 单层网布 54""",350.416666666667,Y,AHJPO2561495
盛玮,10/11,25IM00039,"蓝色126-21-11 BK 单层网布 54"" 200g",988.5,Y,AHJPO2561495
华宇/盛翔,10/8,25MS00365,"黑色139-18-00 YS22507 380g 小圆孔三明治 54""",339.210526315789,Y,AHJPO2561495
华宇/盛翔,10/11,25MS00366,"蓝色126-21-11 YS22507 380g 小圆孔三明治 54""",196.052631578947,Y,AHJPO2561495
华宇/盛翔,10/10,25MS00367,"白色109-98-01 YS22507 380g 小圆孔三明治 54"" 耐黄",208.157894736842,Y,AHJPO2561495
联盛/金宏盛,10/10,25MS00669,"白色01F7 907-15纹/（YH-H736纹） 400g 三明治网布 54""",351.578947368421,Y,AHJPO2561495
联盛/金宏盛,10/14,25MS00670,"海盐色036-90-02 907-15纹/（YH-H736纹） 400g 三明治网布 54""",613.157894736842,Y,AHJPO2561495
盛玮/金宏盛,10/10,25MS00713,锈桔色 Rust Orange 022-46-29 K106/DJT 1834 FLECK TEX纹  单层网布 54,383.5,Y,AHJPO2561495
盛玮/金宏盛,10/8,25MS00714,桃粉 Future Peach 016-86-38 K106/DJT 1834 FLECK TEX纹  单层网布 54“,381.5,Y,AHJPO2561495
宏溢/金宏盛,10/8,25MS00715,"蓝色 Ice Blue107-75-06 354纹 280-290g 单层网 54""",348.928571428571,Y,AHJPO2561495
盛玮/金宏盛,10/10,25MS00716,傻瓜绿Shag Green 056-65-20 K106/DJT 1834 FLECK TEX纹 单层网布 54“,376,Y,AHJPO2561495
华宇,10/9,25MS00834,"蓝色 126-21-11 CL24154纹 430g 三明治网布 54""",498.604651162791,Y,AHJPO2561495
宏溢/盛翔,10/14,25MS00863,"斑鸠灰Alabaster 038-84-04 354纹 280-290g 单层网布 54""",493.214285714286,Y,AHJPO2561495
华宇/盛翔,10/9,25MS00900,"灰色000-73-00 YS22507 380g 小圆孔三明治 54""",198.947368421053,Y,AHJPO2561495
华宇,9/24,WB12333,"380G 白色XF8021三明治网布54""",10,码,4510224651
宏溢/金宏盛,10/8,24MS02082,"白色109-98-01 镂空圆孔YS0391纹 310-320g 单层网布 54""",301.818181818182,Y,AHJPO2561505
双辉,10/10,WB10687,"180G白色佳积布54""",692.222222222222,码,4510224677
中邦/金宏盛,10/17,WD004320,"320G深兰色拉毛布54""",265.9375,码,4510224677
